小林阿盛壽司,121.5237202,25.0170687,4.0,0-100,溫州街,日式壽司,麵類
麵,11,味噌湯,11,鍋,6,素食,5,cp值,5,葷,4,羊肉,4,鮭魚,4,生魚片,3,甜,3
好想吃冰 かき氷/日式蔬食 台大公館店（公館美食.公館素食.日式素食）,121.5240173,25.0191292,4.3,100-200,溫州街,甜點,冰品
冰品,142,抹茶,99,糰子,81,豆皮,41,挫冰,35,布丁,29,紅豆,27,和室,19,榻榻米,18,黃豆粉,7
漁人食舖,121.52306,25.0194489,4.1,200-300,溫州街,日式丼飯
生魚片,16,cp值,15,定食,9,丼飯,9,醋飯,6,魚湯,5,鮮,5,口感,5,鯛魚,3,粥,3
爭鮮迴轉壽司-台大店,121.5245592,25.0180017,3.8,0-100,溫州街,日式壽司
外帶,4,鮭魚,18,連鎖,8,速度,6,座位,6,蝦,6,盤子,6,舒適,5,焦糖,4,中午,4
有意思居酒食堂,121.5235032,25.018762,4.4,100-200,溫州街,日式丼飯
烤,7,魚,5,cp值,5,商業,4,蒸,4,炸,4,香菇,3,蝦,3,丼,3,生啤,3
韓庭州韓國料理,121.5241852,25.0191367,3.7,100-200,溫州街,韓式料理
外帶,4,小菜,99,煎餅,36,豆腐鍋,34,烤肉,19,炸醬麵,14,燒雞,14,牛肉湯,12,台大,11,三鮮,6
俄羅斯城堡,121.5237859,25.0175107,4.2,300-500,溫州街,俄羅斯料理
羅宋湯,74,道,42,優格,42,黑麥,15
Rebirth Cafe & Restaurant,121.5242102,25.0213587,4.3,200-300,溫州街,咖啡廳,甜點,鹹食
餐,37,料理,33,創意,18,店員,16,貓,10,黑板,9,聚會,9,個性,7,半夜,5,羊肉,5
女巫店,121.5248869,25.0205719,4.3,100-300,溫州街,咖啡廳,甜點,鹹食
桌遊,114,表演,44,餐,30,樂團,11,音樂會,9,聚會,9,歌手,6
Sababa Pita Bar沙巴巴中東美食,121.5228442,25.0192676,4.1,100-200,溫州街,中東料理
外帶,8,酸,30,雪茄,21,油煙,19,費,17,外國人,13,優格醬,10,羊肉,8,炸魚,8
3 Idiots Toast & Curry 三個傻瓜蔬食印度餐廳-公館店,121.5229655,25.0188679,4.3,200-300,溫州街,印度料理,咖哩飯
打包,7,堅果,32,地下室,26,咖哩飯,19,杏鮑菇,18,芒果,13
Masala House 香料館,121.5217891,25.0192696,4.1,100-300,溫州街,印度料理,咖哩飯
烤餅,130,商業,58,辣,47,飯,45,奶茶,28,烤雞,10
保護傘 Aegis,121.5247337,25.0196468,4.8,100-200,溫州街,港式料理,義大利麵
西多士,15,紅豆冰,10,義大利麵,8,菠蘿油,7,叉燒飯,5,奶,5,甜,5,民主,4,抗議,4
鳳城臘味家 (百合店),121.5228803,25.0181211,3.9,0-100,溫州街,港式料理,飯類,麵類
外帶,20,炒麵,49,炒飯,43,燒鴨,27,酸菜,24,辣椒,22,燴飯,16,小吃,9
阿英滷肉飯,121.5232461,25.0196858,3.6,100-200,溫州街,飯類
外帶,28,滷肉飯,314,中風,87,半熟蛋,72,滷味,36,蛋黃,20,滷汁,19,荷包蛋,17,蒜泥白肉,14
小飯廳,121.5238101,25.0172231,3.8,100-200,溫州街,飯類,咖哩飯
配菜,75,香菇,25,蒸飯,20,冬粉,20,肉餅,7,鹹蛋,7,瓜子,6,雞飯,6,獅子頭,5
柒食貳,121.5241122,25.019809,4.1,0-100,溫州街,飯類
紅茶,33,配菜,20,杯,18,雞塊,17,滷雞腿,12,蒜泥白肉,11,高麗菜,11,學生證,7,台大,7,大學生,5
稻咖哩,121.5242122,25.0199987,4.5,100-200,溫州街,咖哩飯
咖哩飯,25,咖哩醬,20,烤豬肉,15,半熟蛋,15,雙拼,11,漢堡排,8,墨魚,8,咖哩味,6,燒豬,5
公館-咖哩先生,121.5245255,25.0197745,4.3,100-200,溫州街,咖哩飯
蒸,24,飯,22,魚,19,雞,11,碗,10,湯,10,咖喱,7,健康,6,排骨,4,泰國,3
寶貝咖哩 Treasure Curry 日本湯咖哩,121.5248325,25.0194694,4.7,100-200,溫州街,咖哩飯
健康,35,紅茶,17,南瓜,12,素食,12,水煮,8,牛,8,百香,6,營養,6,燴飯,5
大葉麵食館,121.5228713,25.0180795,3.8,0-100,溫州街,麵類
蒜頭,22,小菜,20,拉麵,12,滷味,11,湯麵,10,意麵,7,海帶,6,豆干,5,辣,5,甜,5
泰街頭,121.5234394,25.019825,3.7,100-200,溫州街,泰式料理,咖哩飯
外帶,9,咖哩,163,泰國,128,阿華田,100,月亮蝦餅,70,椰奶,29,摩摩喳喳,18,豬頸肉,14
上賀麵食館,121.5237896,25.0171495,4.1,0-100,溫州街,麵類,水餃,飯類
海南雞飯,56,配菜,18,仙草,15,學生,8,酸辣湯,8,荷包蛋,6,甜湯,5,便當,5,豆腐,5,cp值,5
すき家 SUKIYA 公館店,121.5232062,25.0174026,4.1,100-200,溫州街,日式丼飯
外帶,13,店員,48,速度,43,碗,40,服務人員,33,可樂餅,21,宵夜,20,坐,11,空心菜,7,鹹,7
滇味小館,121.5228927,25.0182159,3.9,0-100,溫州街,泰式料理,麵類,飯類
過橋米線,16,椒麻雞,16,配菜,14,河粉,10,辣,10,排骨,9,月亮蝦餅,7,打拋豬,7,咖哩雞,5,涼拌,5
越南清化河粉,121.5234536,25.0198536,4.2,100-200,溫州街,越式料理,河粉,飯類
番茄,45,米線,28,檸檬,20,法國麵包,19,飯,12,口感,12,高麗菜,10,涼拌,7,酸豆,6,辣椒,6
雲香亭,121.5241822,25.0168673,4.4,0-100,溫州街,麵類
椰,36,酸辣,26,開胃,19,樓梯,15,台大,14,牛肉丸,13,招牌,6,糕,5
海賊食堂,121.5228073,25.0194319,3.7,100-200,溫州街,飯類,麵類
炒飯,28,飲料,14,雲吞,11,燴飯,9,紅茶,6,海鮮,6,碗,6,撈麵,5,牛肉麵,5,學生,5
尚家香雲南美味麵食館,121.5221657,25.0161235,4.3,0-100,溫州街,麵類,湯麵
甩餅,48,涼麵,47,米線,22,河粉,19,煉乳,13,牛雜,9
七里亭,121.5238312,25.0173337,3.9,0-100,溫州街,飯類
外帶,5,飯,77,紅茶,56,雞塊,45,學生,40,配菜,27,滷雞腿,26,便當,12,懷念,7,胚芽,5
牛洞食堂,121.5260227,25.0107867,4.1,100-200,溫州街,日式丼飯
外帶,7,牛丼,99,炸雞,25,溫泉蛋,23,麥茶,18,半熟蛋,15,機,15,山藥,14,蔥,14
蠶居,121.5226783,@25.01852,4.1,0-100,溫州街,飯類,麵類
獅子頭,54,雞塊,41,學生,41,雙拼,31,扒雞,30,仙草,18,甜湯,16,冬瓜茶,13,冰糖,12,愛玉,10
笠原麵食館,121.523053,25.0196995,3.6,0-100,溫州街,麵類,水餃
辣,12,紅油抄手,9,拉麵,8,碗,8,餛飩,8,豆豉,5,牛肉麵,5,雪菜,3
八方雲集 (台大店),121.5240424,25.0175414,3.5,0-100,溫州街,麵類,水餃
外帶,22,鍋貼,60,店員,33,空間,31,家,14,櫃檯,12,店面,11,20,10,尖峰時間,8,震動,6
老先覺功夫窯燒鍋台北公館店,121.5229524,25.0185373,3.9,100-200,溫州街,火鍋
火鍋,30,冰淇淋,28,店員,13,芋頭,11,龍骨,8,鴨血,7,昆布,7,麻辣,7,無限,6,胡麻,5
大聲公 台大牛肉麵店,121.5251521,25.0206167,3.8,100-200,溫州街,麵類,水餃
水餃,23,牛油,13,筋,10,牛肉湯,10,頭,9,滷味,8,拼盤,6,蘭花,5,沙茶,5
麥子磨麵台大店,121.5229527,25.0186845,3.8,100-200,溫州街,麵類,飯類
南瓜,46,番茄,38,手機,35,蛤蜊,30,qr code,18,店員,17,叻沙,10,青醬,10,掃描,8,app,8
集客人間茶館-台大店,121.5237991,25.0176037,4.2,200-300,溫州街,火鍋
聊天,67,杯,64,火鍋,46,珍奶,27,空間,25,坐,20,環境,16,插座,14,銀絲卷,10,wifi,10
溏老鴨平價小火鍋,121.524611,25.0195707,4.4,100-200,溫州街,火鍋
cp值,90,學生,88,聊天,49,咖啡,42,無限,34,坐,24,聚會,15,供應,12,排隊,11,紅茶,11
蘇活義大利麵坊,121.5247713,25.0201301,4.2,200-300,溫州街,義大利麵
紅茶,65,炒,15,無限,11,香,11,南瓜濃湯,7,煙燻鮭魚,7,油煙,6,羅宋湯,5,冷麵,5,台大,5
瑪莉珍比薩 台大店,121.5241852,25.0190237,4.2,200-300,溫州街,披薩
外帶,6,費,14,甜,14,烤,11,套餐,10,空間,10,薄脆,9,薄片,5,雞翅,5,羊肉,5
POST霞飛驛歐法點餐,121.5247146,25.0200275,4.2,200-300,溫州街,義大利麵
濃湯,105,酥皮,103,套餐,61,千層麵,26,白醬,16,牛肝菌,15,墨魚,15,焦糖布丁,13,青醬,11
樹下蘇活,121.5242508,25.0215504,4.7,300-400,溫州街,燉飯,排餐
沙拉,21,麵包,17,烤,13,苦茶油,10,主廚,10,豬,9,檸檬塔,7,菇,6,紅酒燉牛肉,5,青醬,5
感恩小館,121.5247752,25.0203947,4.2,200-300,溫州街,燉飯,義大利麵
早午餐,32,義大利麵,26,聚會,26,燉飯,23,鬆餅,16,費,14,明太子,11,伯爵茶,8,台大,7,柚子茶,5
彩椒廚房,121.5232347,25.0196605,3.7,100-200,溫州街,飯類,麵類,火鍋
石鍋拌飯,26,部隊鍋,22,創意,15,湯麵,13,燉飯,10,叻沙,8,個性,7,臭豆腐,6,椒麻,5,規矩,5
轉轉發現義大利麵,121.5243563,25.0188152,3.1,100-200,溫州街,義大利麵
麵包,12,玉米濃湯,6,學生,5,蒜,5,冬瓜茶,3,燉飯,3,鮭魚,3,蛤蜊,3,奶油,3,酸,3
Pasta 2 Go,121.5248206,25.0193978,4.3,0-100,溫州街,義大利麵
外帶,10,青醬,30,橄欖油,17,大蒜,17,蔬菜湯,15,肉醬,15,學生,11,外國人,9,松子,8,番茄湯,7
Cafe Bastille,121.5242089,25.0188975,4.0,200-300,溫州街,燉飯,義大利麵,早午餐
啤酒,46,舒適,26,餐,22,空間,14,聚會,10,坐,10,千層麵,7,焗烤,7,下午,7,沙發,5
左巴好室．好事,121.5239535,25.0195786,4.5,200-300,溫州街,燉飯,義大利麵,早午餐
早午餐,67,燉飯,63,燉雞,15,墨魚,15,烤雞,15,台大,11,海鹽,10,舒肥,9,魔鬼,7
孫東寶牛排大安羅斯福店,121.5222912,25.0182536,3.9,200-300,溫州街,排餐
玉米濃湯,60,夜市,31,教父牛排,27,紅茶,26,筋,25,板麵,20,板腱牛排,16,雞排,16,柳橙汁,12
楽坡BonBox - 台北公館店,121.5228914,25.0182606,4.2,100-200,溫州街,飯類
便當,15,菜,10,雞腿,8,健身,6,雞胸,6,飯,6,水煮,5,牛排,3,line,3
金湯匙豆花坊 素食 簡餐便當/台北美食/台北豆花/台北便當/台北剉冰/台北推薦餐廳/台北小吃,121.5238204,25.0171909,4.5,100-200,溫州街,冰品,麵類,飯類
猴頭菇,13,自助餐,13,飯,10,麵,10,鐵板,7,杏鮑菇,4,調味,4,秤,3,藥膳,3,蘿蔔,3
安好食,121.5238546,25.018768,4.4,0-100,溫州街,早餐,鹹食
外帶,15,蛋餅,105,法式吐司,78,日式炒麵,56,外送,35,店員,21,煉乳,13,冰滴咖啡,10,朝聖,8,梅,8
光一肆號,121.5247957,25.019248,4.3,300-500,溫州街,燉飯,義大利麵,排餐
早午餐,78,法式吐司,43,環境,26,採光,25,燉飯,22,台大,18,松露,14,竹炭,11,明太子,10
imperfect coffee & matcha,121.5244533,25.017286,3.9,100-300,溫州街,咖啡廳,早午餐,甜點
外帶,5,鬆餅,74,插座,62,餐,48,飯糰,33,甜甜圈,32,抹茶冰淇淋,28,千層麵,23,焙茶,12,千層蛋糕,9
picnic野餐咖啡,121.524311,25.0203549,4.4,100-200,溫州街,咖啡廳,早午餐,甜點
司康,95,鹹派,68,插座,58,電腦,19,南瓜湯,13,報告,11,台大,7,伯爵茶,7,蘆筍,6
AGCT apartment,121.5243926,25.0213571,4.4,200-400,溫州街,咖啡廳,早午餐
窗,32,提拉米蘇,23,電梯,21,酒,16,插座,15,樹,8,採光,7,泰式奶茶,6,復古,6
指有雞飯 CHICKEN RICE ONLY,121.5231052,25.0193454,4.4,100-200,溫州街,飯類
外帶,20,雞飯,50,打拋,23,辣,19,雞腿,13,座位,13,便當,9,紅,7,泰國,5,環保,5
成真咖啡 台北台大店,121.5239552,25.0166917,4.5,200-300,溫州街,咖啡廳,甜點,披薩
舒芙蕾,54,彩虹,23,餐,21,鬆餅,13,水果,12,熔岩,8,下午茶,8,創意,8,抹茶,8,布蕾,5
找到咖啡,121.5252622,25.0185157,4.1,200-400,溫州街,咖啡廳,甜點,早午餐
舒適,46,餐,37,校園,24,服務人員,17,飯,16,健康,10,聚會,9,視野,8,松露,5,下午茶,5
秘徑小食光/義大利麵/燉飯/排餐/早午餐/商業午餐/午晚餐/咖啡館|下午茶|場地租借,121.5227527,25.0182074,4.2,200-300,溫州街,燉飯,義大利麵,早午餐
舒適,25,空間,12,貝果,8,蛋,8,杯,6,聊天,6,煙燻鮭魚,5,吐司,5,套餐,4
高和食堂,121.5339721,25.0218009,4.1,100-200,後門,咖哩飯,日式拉麵
拉麵,42,飯,32,豆漿,12,日式咖哩,10,豚骨,10,日式炒麵,10,溏心蛋,9,叉燒,8,燒肉,7,雞排,5
韓喜堂,121.5328157,25.0221197,3.7,100-200,後門,韓式料理,飯類,火鍋
小菜,40,辣,17,鍋,16,豆腐,14,烤肉,13,豬肉,9,飯,8,馬鈴薯,7,海鮮,7,煎餅,5
米食 미식,121.5309159,25.0269802,4.4,100-200,後門,韓式料理,飯類,火鍋
海鮮,85,煎餅,68,石鍋拌飯,52,韓式料理,45,牛肉湯,35,豆腐鍋,25,韓國人,16,泡菜鍋,14,人參雞湯,12,辣炒年糕,11
揪食堂 韓國餐館,121.5324518,25.0227146,3.8,100-200,後門,韓式料理,飯類,麵類
小菜,34,泡麵,10,海鮮,10,鍋,8,飯,8,豆腐,7,辣,7,牛肉湯,6,吃到飽,6,泡菜,6
良記十三香,121.5338938,25.0224469,4.8,100-200,後門,飯類
滷味,11,水果,9,學生,6,小菜,6,菇,5,打工,3,東坡肉,3,佛,3,蒸,3,蛋,3
憶馬當鮮 馬來西亞風味料理,121.5341351,25.0223437,4.2,100-200,後門,馬來西亞料理,火鍋,咖哩飯
配菜,19,薑黃,17,辣,15,雞腿,11,炸,8,雞排,7,學生,6,沙鍋,5,便當,5,香,5
